rt,responses,trial_type,time_elapsed,surveydata,success,stimulus,key_press,perf,bonus,detectfocus,,,,,,,,,,,
648,,orange_learn_choice,967528,,,<p style='color: #f59920'>jhjhj</p><p style='color: #f59920'>jhjhj<style>body {background-color: #f59920;}</style><h1>Is the value of this scene higher than the last one?</h1><br><br><h1>Press '1' for lower,'2' for higher</h1>,49,,,,,,,,,,,,,
null,,you_chose_lower,969529,,,<p style='color: #f59920'>jhjhj</p><p style='color: #f59920'>jhjhj<style>body {background-color: #f59920;}</style><h1>You chose lower</h1>,null,,,,,,,,,,,,,,
null,,orange_learn_scene,970531,,,<p style='color: #f59920'>jhjhj</p><br><br><p style='color: #f59920'>jhjhj</p><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:-1;width: 450px;height: 450px;' src='../static/sis_landscape_images/background_171.jpg' height='250'><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:0;width: 250px;height: 250px;' src='../static/images/beverage_141.jpg' height='250'><style>body {background-color: #f59920;}</style>,null,,,,,,,,,,,,
null,,orange_learn_sceneVal,972532,,,<img src='../static/images/25.png' style='position:absolute;top: 15%;right: 50%;transform: translate(50%,-50%);width: 300px;height: 140px;'><p style='color: #f59920'>jhjhj</p><br><br><p style='color: #f59920'>jhjhj</p><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:-1;width: 450px;height: 450px;' src='../static/sis_landscape_images/background_171.jpg' height='250'><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:0;width: 250px;height: 250px;' src='../static/images/beverage_141.jpg' height='250'><style>body {background-color: #f59920;}</style>,null,,,,,,,,,,,
1823,,orange_learn_choice,975533,,,<p style='color: #f59920'>jhjhj</p><p style='color: #f59920'>jhjhj<style>body {background-color: #f59920;}</style><h1>Is the value of this scene higher than the last one?</h1><br><br><h1>Press '1' for lower,'2' for higher</h1>,50,,,,,,,,,,,,,
null,,you_chose_higher,977534,,,<p style='color: #f59920'>jhjhj</p><p style='color: #f59920'>jhjhj<style>body {background-color: #f59920;}</style><h1>You chose higher</h1>,null,,,,,,,,,,,,,,
null,,orange_learn_scene,978536,,,<p style='color: #f59920'>jhjhj</p><br><br><p style='color: #f59920'>jhjhj</p><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:-1;width: 450px;height: 450px;' src='../static/sis_landscape_images/background_87.jpg' height='250'><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:0;width: 250px;height: 250px;' src='../static/images/beverage_136.jpg' height='250'><style>body {background-color: #f59920;}</style>,null,,,,,,,,,,,,
null,,orange_learn_sceneVal,980537,,,<img src='../static/images/38.png' style='position:absolute;top: 15%;right: 50%;transform: translate(50%,-50%);width: 300px;height: 140px;'><p style='color: #f59920'>jhjhj</p><br><br><p style='color: #f59920'>jhjhj</p><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:-1;width: 450px;height: 450px;' src='../static/sis_landscape_images/background_87.jpg' height='250'><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:0;width: 250px;height: 250px;' src='../static/images/beverage_136.jpg' height='250'><style>body {background-color: #f59920;}</style>,null,,,,,,,,,,,
686,,orange_learn_choice,983539,,,<p style='color: #f59920'>jhjhj</p><p style='color: #f59920'>jhjhj<style>body {background-color: #f59920;}</style><h1>Is the value of this scene higher than the last one?</h1><br><br><h1>Press '1' for lower,'2' for higher</h1>,50,,,,,,,,,,,,,
null,,you_chose_higher,985549,,,<p style='color: #f59920'>jhjhj</p><p style='color: #f59920'>jhjhj<style>body {background-color: #f59920;}</style><h1>You chose higher</h1>,null,,,,,,,,,,,,,,
null,,orange_learn_scene,986550,,,<p style='color: #f59920'>jhjhj</p><br><br><p style='color: #f59920'>jhjhj</p><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:-1;width: 450px;height: 450px;' src='../static/sis_landscape_images/background_311.jpg' height='250'><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:0;width: 250px;height: 250px;' src='../static/images/2_vodka_glass_25.jpg' height='250'><style>body {background-color: #f59920;}</style>,null,,,,,,,,,,,,
null,,orange_learn_sceneVal,988552,,,<img src='../static/images/18.png' style='position:absolute;top: 15%;right: 50%;transform: translate(50%,-50%);width: 300px;height: 140px;'><p style='color: #f59920'>jhjhj</p><br><br><p style='color: #f59920'>jhjhj</p><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:-1;width: 450px;height: 450px;' src='../static/sis_landscape_images/background_311.jpg' height='250'><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:0;width: 250px;height: 250px;' src='../static/images/2_vodka_glass_25.jpg' height='250'><style>body {background-color: #f59920;}</style>,null,,,,,,,,,,,
346,,orange_learn_choice,991553,,,<p style='color: #f59920'>jhjhj</p><p style='color: #f59920'>jhjhj<style>body {background-color: #f59920;}</style><h1>Is the value of this scene higher than the last one?</h1><br><br><h1>Press '1' for lower,'2' for higher</h1>,49,,,,,,,,,,,,,
null,,you_chose_lower,993554,,,<p style='color: #f59920'>jhjhj</p><p style='color: #f59920'>jhjhj<style>body {background-color: #f59920;}</style><h1>You chose lower</h1>,null,,,,,,,,,,,,,,
null,,orange_learn_scene,994556,,,<p style='color: #f59920'>jhjhj</p><br><br><p style='color: #f59920'>jhjhj</p><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:-1;width: 450px;height: 450px;' src='../static/sis_landscape_images/background_66.jpg' height='250'><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:0;width: 250px;height: 250px;' src='../static/images/2_vodka_glass_13.jpg' height='250'><style>body {background-color: #f59920;}</style>,null,,,,,,,,,,,,
null,,orange_learn_sceneVal,996558,,,<img src='../static/images/5.png' style='position:absolute;top: 15%;right: 50%;transform: translate(50%,-50%);width: 300px;height: 140px;'><p style='color: #f59920'>jhjhj</p><br><br><p style='color: #f59920'>jhjhj</p><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:-1;width: 450px;height: 450px;' src='../static/sis_landscape_images/background_66.jpg' height='250'><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:0;width: 250px;height: 250px;' src='../static/images/2_vodka_glass_13.jpg' height='250'><style>body {background-color: #f59920;}</style>,null,,,,,,,,,,,
999,,orange_learn_choice,999559,,,<p style='color: #f59920'>jhjhj</p><p style='color: #f59920'>jhjhj<style>body {background-color: #f59920;}</style><h1>Is the value of this scene higher than the last one?</h1><br><br><h1>Press '1' for lower,'2' for higher</h1>,49,,,,,,,,,,,,,
null,,you_chose_lower,1001561,,,<p style='color: #f59920'>jhjhj</p><p style='color: #f59920'>jhjhj<style>body {background-color: #f59920;}</style><h1>You chose lower</h1>,null,,,,,,,,,,,,,,
null,,orange_learn_scene,1002563,,,<p style='color: #f59920'>jhjhj</p><br><br><p style='color: #f59920'>jhjhj</p><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:-1;width: 450px;height: 450px;' src='../static/sis_landscape_images/background_135.jpg' height='250'><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:0;width: 250px;height: 250px;' src='../static/images/2_vodka_glass_24.jpg' height='250'><style>body {background-color: #f59920;}</style>,null,,,,,,,,,,,,
null,,orange_learn_sceneVal,1004565,,,<img src='../static/images/6.png' style='position:absolute;top: 15%;right: 50%;transform: translate(50%,-50%);width: 300px;height: 140px;'><p style='color: #f59920'>jhjhj</p><br><br><p style='color: #f59920'>jhjhj</p><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:-1;width: 450px;height: 450px;' src='../static/sis_landscape_images/background_135.jpg' height='250'><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:0;width: 250px;height: 250px;' src='../static/images/2_vodka_glass_24.jpg' height='250'><style>body {background-color: #f59920;}</style>,null,,,,,,,,,,,
612,,orange_learn_choice,1007566,,,<p style='color: #f59920'>jhjhj</p><p style='color: #f59920'>jhjhj<style>body {background-color: #f59920;}</style><h1>Is the value of this scene higher than the last one?</h1><br><br><h1>Press '1' for lower,'2' for higher</h1>,50,,,,,,,,,,,,,
null,,you_chose_higher,1009567,,,<p style='color: #f59920'>jhjhj</p><p style='color: #f59920'>jhjhj<style>body {background-color: #f59920;}</style><h1>You chose higher</h1>,null,,,,,,,,,,,,,,
null,,orange_learn_scene,1010569,,,<p style='color: #f59920'>jhjhj</p><br><br><p style='color: #f59920'>jhjhj</p><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:-1;width: 450px;height: 450px;' src='../static/sis_landscape_images/background_45.jpg' height='250'><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:0;width: 250px;height: 250px;' src='../static/images/2_vodka_glass_12.jpg' height='250'><style>body {background-color: #f59920;}</style>,null,,,,,,,,,,,,
null,,orange_learn_sceneVal,1012571,,,<img src='../static/images/12.png' style='position:absolute;top: 15%;right: 50%;transform: translate(50%,-50%);width: 300px;height: 140px;'><p style='color: #f59920'>jhjhj</p><br><br><p style='color: #f59920'>jhjhj</p><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:-1;width: 450px;height: 450px;' src='../static/sis_landscape_images/background_45.jpg' height='250'><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:0;width: 250px;height: 250px;' src='../static/images/2_vodka_glass_12.jpg' height='250'><style>body {background-color: #f59920;}</style>,null,,,,,,,,,,,
351,,orange_learn_choice,1015572,,,<p style='color: #f59920'>jhjhj</p><p style='color: #f59920'>jhjhj<style>body {background-color: #f59920;}</style><h1>Is the value of this scene higher than the last one?</h1><br><br><h1>Press '1' for lower,'2' for higher</h1>,50,,,,,,,,,,,,,
null,,you_chose_higher,1017575,,,<p style='color: #f59920'>jhjhj</p><p style='color: #f59920'>jhjhj<style>body {background-color: #f59920;}</style><h1>You chose higher</h1>,null,,,,,,,,,,,,,,
null,,orange_learn_scene,1018577,,,<p style='color: #f59920'>jhjhj</p><br><br><p style='color: #f59920'>jhjhj</p><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:-1;width: 450px;height: 450px;' src='../static/sis_landscape_images/background_2.jpg' height='250'><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:0;width: 250px;height: 250px;' src='../static/images/2_vodka_glass_6.jpg' height='250'><style>body {background-color: #f59920;}</style>,null,,,,,,,,,,,,
null,,orange_learn_sceneVal,1020579,,,<img src='../static/images/9.png' style='position:absolute;top: 15%;right: 50%;transform: translate(50%,-50%);width: 300px;height: 140px;'><p style='color: #f59920'>jhjhj</p><br><br><p style='color: #f59920'>jhjhj</p><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:-1;width: 450px;height: 450px;' src='../static/sis_landscape_images/background_2.jpg' height='250'><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:0;width: 250px;height: 250px;' src='../static/images/2_vodka_glass_6.jpg' height='250'><style>body {background-color: #f59920;}</style>,null,,,,,,,,,,,
491,,orange_learn_choice,1023581,,,<p style='color: #f59920'>jhjhj</p><p style='color: #f59920'>jhjhj<style>body {background-color: #f59920;}</style><h1>Is the value of this scene higher than the last one?</h1><br><br><h1>Press '1' for lower,'2' for higher</h1>,49,,,,,,,,,,,,,
null,,you_chose_lower,1025583,,,<p style='color: #f59920'>jhjhj</p><p style='color: #f59920'>jhjhj<style>body {background-color: #f59920;}</style><h1>You chose lower</h1>,null,,,,,,,,,,,,,,
null,,orange_learn_scene,1026584,,,<p style='color: #f59920'>jhjhj</p><br><br><p style='color: #f59920'>jhjhj</p><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:-1;width: 450px;height: 450px;' src='../static/sis_landscape_images/background_227.jpg' height='250'><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:0;width: 250px;height: 250px;' src='../static/images/2_vodka_glass_8.jpg' height='250'><style>body {background-color: #f59920;}</style>,null,,,,,,,,,,,,
null,,orange_learn_sceneVal,1028585,,,<img src='../static/images/18.png' style='position:absolute;top: 15%;right: 50%;transform: translate(50%,-50%);width: 300px;height: 140px;'><p style='color: #f59920'>jhjhj</p><br><br><p style='color: #f59920'>jhjhj</p><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:-1;width: 450px;height: 450px;' src='../static/sis_landscape_images/background_227.jpg' height='250'><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:0;width: 250px;height: 250px;' src='../static/images/2_vodka_glass_8.jpg' height='250'><style>body {background-color: #f59920;}</style>,null,,,,,,,,,,,
767,,orange_learn_choice,1031587,,,<p style='color: #f59920'>jhjhj</p><p style='color: #f59920'>jhjhj<style>body {background-color: #f59920;}</style><h1>Is the value of this scene higher than the last one?</h1><br><br><h1>Press '1' for lower,'2' for higher</h1>,50,,,,,,,,,,,,,
null,,you_chose_higher,1033589,,,<p style='color: #f59920'>jhjhj</p><p style='color: #f59920'>jhjhj<style>body {background-color: #f59920;}</style><h1>You chose higher</h1>,null,,,,,,,,,,,,,,
null,,orange_learn_scene,1034590,,,<p style='color: #f59920'>jhjhj</p><br><br><p style='color: #f59920'>jhjhj</p><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:-1;width: 450px;height: 450px;' src='../static/sis_landscape_images/background_314.jpg' height='250'><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:0;width: 250px;height: 250px;' src='../static/images/2_vodka_glass_14.jpg' height='250'><style>body {background-color: #f59920;}</style>,null,,,,,,,,,,,,
null,,orange_learn_sceneVal,1036592,,,<img src='../static/images/11.png' style='position:absolute;top: 15%;right: 50%;transform: translate(50%,-50%);width: 300px;height: 140px;'><p style='color: #f59920'>jhjhj</p><br><br><p style='color: #f59920'>jhjhj</p><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:-1;width: 450px;height: 450px;' src='../static/sis_landscape_images/background_314.jpg' height='250'><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:0;width: 250px;height: 250px;' src='../static/images/2_vodka_glass_14.jpg' height='250'><style>body {background-color: #f59920;}</style>,null,,,,,,,,,,,
969,,orange_learn_choice,1039594,,,<p style='color: #f59920'>jhjhj</p><p style='color: #f59920'>jhjhj<style>body {background-color: #f59920;}</style><h1>Is the value of this scene higher than the last one?</h1><br><br><h1>Press '1' for lower,'2' for higher</h1>,50,,,,,,,,,,,,,
null,,you_chose_higher,1041595,,,<p style='color: #f59920'>jhjhj</p><p style='color: #f59920'>jhjhj<style>body {background-color: #f59920;}</style><h1>You chose higher</h1>,null,,,,,,,,,,,,,,
null,,orange_learn_scene,1042596,,,<p style='color: #f59920'>jhjhj</p><br><br><p style='color: #f59920'>jhjhj</p><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:-1;width: 450px;height: 450px;' src='../static/sis_landscape_images/background_132.jpg' height='250'><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:0;width: 250px;height: 250px;' src='../static/images/beverage_11.jpg' height='250'><style>body {background-color: #f59920;}</style>,null,,,,,,,,,,,,
null,,orange_learn_sceneVal,1044598,,,<img src='../static/images/41.png' style='position:absolute;top: 15%;right: 50%;transform: translate(50%,-50%);width: 300px;height: 140px;'><p style='color: #f59920'>jhjhj</p><br><br><p style='color: #f59920'>jhjhj</p><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:-1;width: 450px;height: 450px;' src='../static/sis_landscape_images/background_132.jpg' height='250'><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:0;width: 250px;height: 250px;' src='../static/images/beverage_11.jpg' height='250'><style>body {background-color: #f59920;}</style>,null,,,,,,,,,,,
502,,orange_learn_choice,1047599,,,<p style='color: #f59920'>jhjhj</p><p style='color: #f59920'>jhjhj<style>body {background-color: #f59920;}</style><h1>Is the value of this scene higher than the last one?</h1><br><br><h1>Press '1' for lower,'2' for higher</h1>,50,,,,,,,,,,,,,
null,,you_chose_higher,1049601,,,<p style='color: #f59920'>jhjhj</p><p style='color: #f59920'>jhjhj<style>body {background-color: #f59920;}</style><h1>You chose higher</h1>,null,,,,,,,,,,,,,,
null,,orange_learn_scene,1050603,,,<p style='color: #f59920'>jhjhj</p><br><br><p style='color: #f59920'>jhjhj</p><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:-1;width: 450px;height: 450px;' src='../static/sis_landscape_images/background_3.jpg' height='250'><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:0;width: 250px;height: 250px;' src='../static/images/beverage_236.jpg' height='250'><style>body {background-color: #f59920;}</style>,null,,,,,,,,,,,,
null,,orange_learn_sceneVal,1052605,,,<img src='../static/images/28.png' style='position:absolute;top: 15%;right: 50%;transform: translate(50%,-50%);width: 300px;height: 140px;'><p style='color: #f59920'>jhjhj</p><br><br><p style='color: #f59920'>jhjhj</p><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:-1;width: 450px;height: 450px;' src='../static/sis_landscape_images/background_3.jpg' height='250'><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:0;width: 250px;height: 250px;' src='../static/images/beverage_236.jpg' height='250'><style>body {background-color: #f59920;}</style>,null,,,,,,,,,,,
448,,orange_learn_choice,1055606,,,<p style='color: #f59920'>jhjhj</p><p style='color: #f59920'>jhjhj<style>body {background-color: #f59920;}</style><h1>Is the value of this scene higher than the last one?</h1><br><br><h1>Press '1' for lower,'2' for higher</h1>,49,,,,,,,,,,,,,
null,,you_chose_lower,1057607,,,<p style='color: #f59920'>jhjhj</p><p style='color: #f59920'>jhjhj<style>body {background-color: #f59920;}</style><h1>You chose lower</h1>,null,,,,,,,,,,,,,,
null,,orange_learn_scene,1058608,,,<p style='color: #f59920'>jhjhj</p><br><br><p style='color: #f59920'>jhjhj</p><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:-1;width: 450px;height: 450px;' src='../static/sis_landscape_images/background_157.jpg' height='250'><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:0;width: 250px;height: 250px;' src='../static/images/beverage_125.jpg' height='250'><style>body {background-color: #f59920;}</style>,null,,,,,,,,,,,,
null,,orange_learn_sceneVal,1060610,,,<img src='../static/images/35.png' style='position:absolute;top: 15%;right: 50%;transform: translate(50%,-50%);width: 300px;height: 140px;'><p style='color: #f59920'>jhjhj</p><br><br><p style='color: #f59920'>jhjhj</p><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:-1;width: 450px;height: 450px;' src='../static/sis_landscape_images/background_157.jpg' height='250'><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:0;width: 250px;height: 250px;' src='../static/images/beverage_125.jpg' height='250'><style>body {background-color: #f59920;}</style>,null,,,,,,,,,,,
388,,orange_learn_choice,1063612,,,<p style='color: #f59920'>jhjhj</p><p style='color: #f59920'>jhjhj<style>body {background-color: #f59920;}</style><h1>Is the value of this scene higher than the last one?</h1><br><br><h1>Press '1' for lower,'2' for higher</h1>,50,,,,,,,,,,,,,
null,,you_chose_higher,1065614,,,<p style='color: #f59920'>jhjhj</p><p style='color: #f59920'>jhjhj<style>body {background-color: #f59920;}</style><h1>You chose higher</h1>,null,,,,,,,,,,,,,,
null,,orange_learn_scene,1066615,,,<p style='color: #f59920'>jhjhj</p><br><br><p style='color: #f59920'>jhjhj</p><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:-1;width: 450px;height: 450px;' src='../static/sis_landscape_images/background_194.jpg' height='250'><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:0;width: 250px;height: 250px;' src='../static/images/beverage_160.jpg' height='250'><style>body {background-color: #f59920;}</style>,null,,,,,,,,,,,,
null,,orange_learn_sceneVal,1068616,,,<img src='../static/images/34.png' style='position:absolute;top: 15%;right: 50%;transform: translate(50%,-50%);width: 300px;height: 140px;'><p style='color: #f59920'>jhjhj</p><br><br><p style='color: #f59920'>jhjhj</p><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:-1;width: 450px;height: 450px;' src='../static/sis_landscape_images/background_194.jpg' height='250'><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:0;width: 250px;height: 250px;' src='../static/images/beverage_160.jpg' height='250'><style>body {background-color: #f59920;}</style>,null,,,,,,,,,,,
338,,orange_learn_choice,1071621,,,<p style='color: #f59920'>jhjhj</p><p style='color: #f59920'>jhjhj<style>body {background-color: #f59920;}</style><h1>Is the value of this scene higher than the last one?</h1><br><br><h1>Press '1' for lower,'2' for higher</h1>,49,,,,,,,,,,,,,
null,,you_chose_lower,1073637,,,<p style='color: #f59920'>jhjhj</p><p style='color: #f59920'>jhjhj<style>body {background-color: #f59920;}</style><h1>You chose lower</h1>,null,,,,,,,,,,,,,,
null,,orange_learn_scene,1074639,,,<p style='color: #f59920'>jhjhj</p><br><br><p style='color: #f59920'>jhjhj</p><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:-1;width: 450px;height: 450px;' src='../static/sis_landscape_images/background_322.jpg' height='250'><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:0;width: 250px;height: 250px;' src='../static/images/beverage_103.jpg' height='250'><style>body {background-color: #f59920;}</style>,null,,,,,,,,,,,,
null,,orange_learn_sceneVal,1076640,,,<img src='../static/images/45.png' style='position:absolute;top: 15%;right: 50%;transform: translate(50%,-50%);width: 300px;height: 140px;'><p style='color: #f59920'>jhjhj</p><br><br><p style='color: #f59920'>jhjhj</p><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:-1;width: 450px;height: 450px;' src='../static/sis_landscape_images/background_322.jpg' height='250'><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:0;width: 250px;height: 250px;' src='../static/images/beverage_103.jpg' height='250'><style>body {background-color: #f59920;}</style>,null,,,,,,,,,,,
705,,orange_learn_choice,1079642,,,<p style='color: #f59920'>jhjhj</p><p style='color: #f59920'>jhjhj<style>body {background-color: #f59920;}</style><h1>Is the value of this scene higher than the last one?</h1><br><br><h1>Press '1' for lower,'2' for higher</h1>,50,,,,,,,,,,,,,
null,,you_chose_higher,1081644,,,<p style='color: #f59920'>jhjhj</p><p style='color: #f59920'>jhjhj<style>body {background-color: #f59920;}</style><h1>You chose higher</h1>,null,,,,,,,,,,,,,,
null,,orange_learn_scene,1082646,,,<p style='color: #f59920'>jhjhj</p><br><br><p style='color: #f59920'>jhjhj</p><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:-1;width: 450px;height: 450px;' src='../static/sis_landscape_images/background_310.jpg' height='250'><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:0;width: 250px;height: 250px;' src='../static/images/beverage_350.jpg' height='250'><style>body {background-color: #f59920;}</style>,null,,,,,,,,,,,,
null,,orange_learn_sceneVal,1084647,,,<img src='../static/images/48.png' style='position:absolute;top: 15%;right: 50%;transform: translate(50%,-50%);width: 300px;height: 140px;'><p style='color: #f59920'>jhjhj</p><br><br><p style='color: #f59920'>jhjhj</p><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:-1;width: 450px;height: 450px;' src='../static/sis_landscape_images/background_310.jpg' height='250'><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:0;width: 250px;height: 250px;' src='../static/images/beverage_350.jpg' height='250'><style>body {background-color: #f59920;}</style>,null,,,,,,,,,,,
540,,orange_learn_choice,1087648,,,<p style='color: #f59920'>jhjhj</p><p style='color: #f59920'>jhjhj<style>body {background-color: #f59920;}</style><h1>Is the value of this scene higher than the last one?</h1><br><br><h1>Press '1' for lower,'2' for higher</h1>,50,,,,,,,,,,,,,
null,,you_chose_higher,1089649,,,<p style='color: #f59920'>jhjhj</p><p style='color: #f59920'>jhjhj<style>body {background-color: #f59920;}</style><h1>You chose higher</h1>,null,,,,,,,,,,,,,,
null,,orange_learn_scene,1090651,,,<p style='color: #f59920'>jhjhj</p><br><br><p style='color: #f59920'>jhjhj</p><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:-1;width: 450px;height: 450px;' src='../static/sis_landscape_images/background_108.jpg' height='250'><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:0;width: 250px;height: 250px;' src='../static/images/beverage_212.jpg' height='250'><style>body {background-color: #f59920;}</style>,null,,,,,,,,,,,,
null,,orange_learn_sceneVal,1092653,,,<img src='../static/images/52.png' style='position:absolute;top: 15%;right: 50%;transform: translate(50%,-50%);width: 300px;height: 140px;'><p style='color: #f59920'>jhjhj</p><br><br><p style='color: #f59920'>jhjhj</p><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:-1;width: 450px;height: 450px;' src='../static/sis_landscape_images/background_108.jpg' height='250'><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:0;width: 250px;height: 250px;' src='../static/images/beverage_212.jpg' height='250'><style>body {background-color: #f59920;}</style>,null,,,,,,,,,,,
480,,orange_learn_choice,1095655,,,<p style='color: #f59920'>jhjhj</p><p style='color: #f59920'>jhjhj<style>body {background-color: #f59920;}</style><h1>Is the value of this scene higher than the last one?</h1><br><br><h1>Press '1' for lower,'2' for higher</h1>,50,,,,,,,,,,,,,
null,,you_chose_higher,1097656,,,<p style='color: #f59920'>jhjhj</p><p style='color: #f59920'>jhjhj<style>body {background-color: #f59920;}</style><h1>You chose higher</h1>,null,,,,,,,,,,,,,,
null,,orange_learn_scene,1098658,,,<p style='color: #f59920'>jhjhj</p><br><br><p style='color: #f59920'>jhjhj</p><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:-1;width: 450px;height: 450px;' src='../static/sis_landscape_images/background_185.jpg' height='250'><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:0;width: 250px;height: 250px;' src='../static/images/beverage_107.jpg' height='250'><style>body {background-color: #f59920;}</style>,null,,,,,,,,,,,,
null,,orange_learn_sceneVal,1100660,,,<img src='../static/images/33.png' style='position:absolute;top: 15%;right: 50%;transform: translate(50%,-50%);width: 300px;height: 140px;'><p style='color: #f59920'>jhjhj</p><br><br><p style='color: #f59920'>jhjhj</p><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:-1;width: 450px;height: 450px;' src='../static/sis_landscape_images/background_185.jpg' height='250'><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:0;width: 250px;height: 250px;' src='../static/images/beverage_107.jpg' height='250'><style>body {background-color: #f59920;}</style>,null,,,,,,,,,,,
541,,orange_learn_choice,1103661,,,<p style='color: #f59920'>jhjhj</p><p style='color: #f59920'>jhjhj<style>body {background-color: #f59920;}</style><h1>Is the value of this scene higher than the last one?</h1><br><br><h1>Press '1' for lower,'2' for higher</h1>,49,,,,,,,,,,,,,
null,,you_chose_lower,1105663,,,<p style='color: #f59920'>jhjhj</p><p style='color: #f59920'>jhjhj<style>body {background-color: #f59920;}</style><h1>You chose lower</h1>,null,,,,,,,,,,,,,,
